epoch,train,val
1,0.3242424242424242,0.6124093473005641
2,0.7580419580419581,0.6277195809830781
3,0.782051282051282,0.7244157937147462
4,0.931934731934732,0.7445608380338437
5,0.9428904428904429,0.7461724415793715
6,0.9428904428904429,0.7453666398066076
7,0.9428904428904429,0.7453666398066076
8,0.9431235431235431,0.7437550362610797
9,0.9487179487179487,0.7558420628525383
10,0.9543123543123543,0.7534246575342466
11,0.9582750582750583,0.7461724415793715
12,0.958041958041958,0.7469782433521354
13,0.958041958041958,0.7493956486704271
14,0.9578088578088578,0.7534246575342466
15,0.9578088578088578,0.7566478646253022
16,0.9578088578088578,0.7574536663980661
17,0.9578088578088578,0.7574536663980661
18,0.9578088578088578,0.7566478646253022
19,0.9582750582750583,0.7574536663980661
20,0.9582750582750583,0.7566478646253022
21,0.9582750582750583,0.7550362610797744
22,0.9582750582750583,0.7558420628525383
23,0.9585081585081585,0.7558420628525383
24,0.9587412587412587,0.7574536663980661
25,0.9587412587412587,0.75825946817083
26,0.9587412587412587,0.7598710717163578
27,0.9587412587412587,0.7598710717163578
28,0.9587412587412587,0.7606768734891217
29,0.9587412587412587,0.7606768734891217
30,0.9587412587412587,0.7606768734891217
31,0.9587412587412587,0.7606768734891217
32,0.958974358974359,0.7630942788074134
33,0.958974358974359,0.7647058823529411
34,0.958974358974359,0.765511684125705
35,0.958974358974359,0.7663174858984689
36,0.9592074592074592,0.7695406929895245
37,0.9601398601398602,0.7711522965350524
38,0.9601398601398602,0.7727639000805802
39,0.9608391608391609,0.7751813053988719
40,0.9608391608391609,0.7759871071716358
41,0.9610722610722611,0.7767929089443997
42,0.9613053613053613,0.7775987107171636
43,0.9615384615384616,0.7775987107171636
44,0.9615384615384616,0.7792103142626914
45,0.9617715617715618,0.7800161160354553
46,0.9620046620046621,0.7816277195809831
47,0.9620046620046621,0.7792103142626914
48,0.9620046620046621,0.7792103142626914
49,0.9620046620046621,0.7792103142626914
50,0.9629370629370629,0.7816277195809831
51,0.9638694638694638,0.7800161160354553
52,0.9636363636363636,0.7800161160354553
53,0.9634032634032634,0.7800161160354553
54,0.9634032634032634,0.7816277195809831
55,0.9634032634032634,0.782433521353747
56,0.9634032634032634,0.7832393231265109
57,0.9638694638694638,0.7832393231265109
58,0.9638694638694638,0.7832393231265109
59,0.9641025641025641,0.7832393231265109
60,0.9645687645687646,0.7832393231265109
61,0.9645687645687646,0.7840451248992748
62,0.9645687645687646,0.7840451248992748
63,0.9648018648018648,0.7832393231265109
64,0.9648018648018648,0.7840451248992748
65,0.9648018648018648,0.7832393231265109
66,0.9648018648018648,0.7840451248992748
67,0.9648018648018648,0.7840451248992748
68,0.965034965034965,0.7840451248992748
69,0.9652680652680653,0.7856567284448026
70,0.9655011655011655,0.7864625302175665
71,0.965967365967366,0.7864625302175665
72,0.965967365967366,0.7880741337630943
73,0.965967365967366,0.7888799355358582
74,0.965967365967366,0.7888799355358582
75,0.9664335664335665,0.7896857373086221
76,0.9662004662004662,0.7912973408541499
77,0.9662004662004662,0.7921031426269137
78,0.9666666666666667,0.7921031426269137
79,0.9671328671328672,0.7912973408541499
80,0.9673659673659674,0.790491539081386
81,0.9678321678321679,0.790491539081386
82,0.9678321678321679,0.7912973408541499
83,0.968065268065268,0.790491539081386
84,0.968065268065268,0.790491539081386
85,0.968065268065268,0.7912973408541499
86,0.9682983682983684,0.7912973408541499
87,0.9682983682983684,0.7921031426269137
88,0.9682983682983684,0.7921031426269137
89,0.9685314685314685,0.7929089443996776
90,0.9687645687645687,0.7929089443996776
91,0.9685314685314685,0.7929089443996776
92,0.9687645687645687,0.7929089443996776
93,0.968997668997669,0.7929089443996776
94,0.968997668997669,0.7929089443996776
95,0.968997668997669,0.7929089443996776
96,0.968997668997669,0.7929089443996776
97,0.968997668997669,0.7921031426269137
98,0.9687645687645687,0.7929089443996776
99,0.9685314685314685,0.7929089443996776
100,0.9685314685314685,0.7937147461724415
101,0.9685314685314685,0.7937147461724415
102,0.9682983682983684,0.7937147461724415
103,0.9682983682983684,0.7937147461724415
104,0.9685314685314685,0.7937147461724415
105,0.9682983682983684,0.7921031426269137
106,0.9682983682983684,0.7937147461724415
107,0.968065268065268,0.7937147461724415
108,0.9682983682983684,0.7937147461724415
109,0.9685314685314685,0.7945205479452054
110,0.9685314685314685,0.7953263497179693
111,0.9685314685314685,0.7945205479452054
112,0.9685314685314685,0.7953263497179693
113,0.9678321678321679,0.7953263497179693
114,0.968065268065268,0.7961321514907332
115,0.9682983682983684,0.7961321514907332
116,0.9682983682983684,0.7961321514907332
117,0.9682983682983684,0.7961321514907332
118,0.9678321678321679,0.7953263497179693
119,0.9678321678321679,0.7953263497179693
120,0.9675990675990676,0.7961321514907332
121,0.9675990675990676,0.7961321514907332
122,0.9675990675990676,0.7961321514907332
123,0.9673659673659674,0.7961321514907332
124,0.9671328671328672,0.7969379532634971
125,0.9671328671328672,0.7969379532634971
126,0.9673659673659674,0.7969379532634971
127,0.9673659673659674,0.7961321514907332
128,0.9671328671328672,0.7953263497179693
129,0.9671328671328672,0.7953263497179693
130,0.9671328671328672,0.7961321514907332
131,0.9671328671328672,0.7945205479452054
132,0.9671328671328672,0.7929089443996776
133,0.9673659673659674,0.7929089443996776
134,0.9673659673659674,0.7937147461724415
135,0.9673659673659674,0.7929089443996776
136,0.9675990675990676,0.7929089443996776
137,0.9671328671328672,0.7945205479452054
138,0.9671328671328672,0.7945205479452054
139,0.9671328671328672,0.7945205479452054
140,0.9671328671328672,0.7945205479452054
141,0.9671328671328672,0.7937147461724415
142,0.9671328671328672,0.7937147461724415
143,0.9671328671328672,0.7937147461724415
144,0.9671328671328672,0.7921031426269137
145,0.9671328671328672,0.7921031426269137
146,0.9671328671328672,0.7921031426269137
147,0.9671328671328672,0.7921031426269137
148,0.9673659673659674,0.7921031426269137
149,0.9673659673659674,0.7921031426269137
150,0.9673659673659674,0.7921031426269137
151,0.9673659673659674,0.7929089443996776
152,0.9671328671328672,0.7921031426269137
153,0.9671328671328672,0.7921031426269137
154,0.9668997668997669,0.7929089443996776
155,0.9668997668997669,0.7929089443996776
156,0.9668997668997669,0.7937147461724415
157,0.9668997668997669,0.7937147461724415
158,0.9668997668997669,0.7929089443996776
159,0.9668997668997669,0.7921031426269137
160,0.9668997668997669,0.7921031426269137
161,0.9668997668997669,0.7921031426269137
162,0.9668997668997669,0.7921031426269137
163,0.9668997668997669,0.7921031426269137
164,0.9668997668997669,0.7912973408541499
165,0.9668997668997669,0.790491539081386
166,0.9668997668997669,0.790491539081386
167,0.9668997668997669,0.790491539081386
168,0.9668997668997669,0.7896857373086221
169,0.9668997668997669,0.7888799355358582
170,0.9668997668997669,0.7888799355358582
171,0.9671328671328672,0.7880741337630943
172,0.9671328671328672,0.7880741337630943
173,0.9668997668997669,0.7880741337630943
174,0.9671328671328672,0.7864625302175665
175,0.9668997668997669,0.7872683319903304
176,0.9668997668997669,0.7880741337630943
177,0.9671328671328672,0.7872683319903304
178,0.9668997668997669,0.7872683319903304
179,0.9666666666666667,0.7872683319903304
180,0.9666666666666667,0.7880741337630943
181,0.9664335664335665,0.7880741337630943
182,0.9662004662004662,0.7880741337630943
183,0.9662004662004662,0.7880741337630943
184,0.9664335664335665,0.7896857373086221
185,0.9664335664335665,0.7912973408541499
186,0.9666666666666667,0.790491539081386
187,0.9673659673659674,0.7912973408541499
188,0.9675990675990676,0.790491539081386
189,0.9675990675990676,0.7896857373086221
190,0.9678321678321679,0.7896857373086221
191,0.9678321678321679,0.7896857373086221
192,0.968065268065268,0.7896857373086221
193,0.9678321678321679,0.7896857373086221
194,0.9678321678321679,0.7888799355358582
195,0.9678321678321679,0.7880741337630943
196,0.968065268065268,0.7880741337630943
197,0.9685314685314685,0.7888799355358582
198,0.9687645687645687,0.7888799355358582
199,0.9687645687645687,0.7888799355358582
200,0.9687645687645687,0.7888799355358582
