epoch,train,val
1,0.12331908677285645,0.12133027467873671
2,0.11278600031401449,0.11201508308398349
3,0.09402980420972917,0.09969084249399632
4,0.07564186885918214,0.09073869188786705
5,0.06335123352237515,0.08619466757793565
6,0.05625476195262029,0.08432367652966839
7,0.05230295535845634,0.08367181208516013
8,0.04995870548528391,0.08350542550313675
9,0.04847720633575688,0.08351261706048688
10,0.047495379814734826,0.08354047533968204
11,0.046810952488914793,0.08352076555816133
12,0.04630798362629675,0.08343097569959765
13,0.04591963382867666,0.08327703433686164
14,0.0456070322534699,0.08307900234732678
15,0.04534674018690914,0.08284621263683851
16,0.04512379038861859,0.08259132636544399
17,0.044928110368324045,0.08231398350379815
18,0.04475251094444648,0.0820207963731383
19,0.044593482778900434,0.08172075936719354
20,0.04444762221027365,0.08142235863122317
21,0.04431228910014902,0.08112269462259616
22,0.044184677222947694,0.08082589182903649
23,0.04406399404530203,0.08053751370293973
24,0.043950324458675784,0.08026883114162325
25,0.04384323603067643,0.08002109166405837
26,0.04374108784126513,0.0797848086699087
27,0.04364307332427907,0.07957171048972032
28,0.04354891707569291,0.07937196989774127
29,0.043458308123208424,0.07919262158688185
30,0.043371433005744205,0.07903633407774133
31,0.043288795653478804,0.07889672424599205
32,0.04320900481897634,0.0787652858700318
33,0.04313152653354031,0.0786448304063365
34,0.04305642340288851,0.07853724541537326
35,0.042983946294495555,0.07844413911787182
36,0.0429139722477306,0.07836277997849163
37,0.04284643535013799,0.07829225015294446
38,0.042781131473176685,0.07823186320321009
39,0.04271750261177828,0.07817847809418856
40,0.04265532632529875,0.07813106968362518
41,0.04259456565607956,0.0780885982282886
42,0.04253524675235882,0.07805209511427222
43,0.04247721742083143,0.07802144593523934
44,0.042420508089043324,0.07799537886927725
45,0.042364566170530166,0.07797316137001843
46,0.042309588402301285,0.07795400565713764
47,0.04225502011381385,0.07793575952746616
48,0.042200869669169534,0.07791974129550021
49,0.04214686711073477,0.07790678292873116
50,0.042092935827784325,0.07789657377216914
51,0.04203954937852624,0.0778887068235903
52,0.0419869838894664,0.0778832798711145
53,0.04193497290422311,0.07788037658218028
54,0.041883655472513125,0.07788001616859896
55,0.0418336824381546,0.07788455841716117
56,0.04178520957906763,0.07789552730480381
57,0.04173870600742616,0.07790871448424629
58,0.04169375851993516,0.0779227793552912
59,0.04165020247439404,0.07793704614247361
60,0.04160780845544277,0.07794878167744897
61,0.04156675310957404,0.07796174359840313
62,0.04152681766412197,0.07797271536781747
63,0.04148809923714413,0.07798513734081308
64,0.04145064228898162,0.07800049238105054
65,0.04141437534963612,0.07801865397875199
66,0.041379186267897244,0.0780368829138523
67,0.041345069514010055,0.07805475902403679
68,0.04131187522883738,0.07807209336114064
69,0.04127950896194209,0.07809088789196768
70,0.041248303526764986,0.07811332844035651
71,0.04121801647550854,0.07813491483161182
72,0.04118872703094305,0.07815943015956955
73,0.04116033915873174,0.07818124373049433
74,0.04113260235264029,0.07820204858526311
75,0.04110564799297662,0.07822552714782026
76,0.0410798586331881,0.07825838117038503
77,0.04105482434892988,0.07828389724159701
78,0.04103050695988404,0.07830484801007316
79,0.04100570898233872,0.07831508732917902
80,0.040981812743873865,0.07834094469822
81,0.040958810547292925,0.0783655113217141
82,0.040936432157085215,0.07838686025498089
83,0.040914624165265985,0.0784082545281225
84,0.04089349802835282,0.07843107239648664
85,0.04087326993475427,0.07845229923869217
86,0.04085335222991197,0.07847035776502562
87,0.040834050773184895,0.07848944306661773
88,0.040815074460489764,0.07850284945282794
